INFO:root:2021/05/09 12:36:57 {'data': {'isFault': True, 'isButton': False, 'battery': 'NOT_PRESENT', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'PRESENT'}, 'error': 'NO_ERROR'} 42 0 2098 0 5065 -236
INFO:root:2021/05/09 12:40:13 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 81 4177 -299 5028 785
INFO:root:2021/05/09 12:40:14 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 81 4184 -299 5022 1256
INFO:root:2021/05/09 12:40:15 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 81 4177 -299 5028 720
INFO:root:2021/05/09 12:40:16 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 81 4177 -299 5028 785
INFO:root:2021/05/09 12:40:16 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 81 4177 -299 5028 785
INFO:root:Battery below threshold, shutting down pi.
INFO:root:2021/05/09 12:40:28 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 84 4177 -265 5025 911
INFO:root:2021/05/09 12:40:29 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 84 4194 -265 5028 1067
INFO:root:2021/05/09 12:40:30 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 84 4180 -265 5028 773
INFO:root:2021/05/09 12:40:31 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 84 4177 -265 5030 649
INFO:root:2021/05/09 12:40:32 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 84 4180 -262 5025 841
INFO:root:2021/05/09 12:40:33 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 84 4170 -262 5028 709
INFO:root:2021/05/09 12:40:34 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 84 4170 -262 5031 773
INFO:root:2021/05/09 12:40:35 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 84 4184 -262 5025 773
INFO:root:2021/05/09 12:40:36 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 84 4170 -262 5028 773
INFO:root:2021/05/09 12:40:37 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 84 4177 -262 5028 1067
INFO:root:2021/05/09 12:40:37 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 84 4177 -262 5028 1067
INFO:root:Battery below threshold, shutting down pi.
INFO:root:2021/05/09 12:40:49 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 85 4180 -246 5012 1431
INFO:root:2021/05/09 12:40:50 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 85 4180 -246 5033 -748
INFO:root:2021/05/09 12:40:51 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 85 4187 -246 5030 841
INFO:root:2021/05/09 12:40:52 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 85 4177 -246 5028 773
INFO:root:2021/05/09 12:40:53 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 85 4166 -246 5022 1067
INFO:root:2021/05/09 12:40:54 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 85 4177 -246 5026 649
INFO:root:2021/05/09 12:40:55 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 85 4180 -244 5033 773
INFO:root:2021/05/09 12:40:56 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 85 4234 -244 5026 773
INFO:root:2021/05/09 12:40:57 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 85 4170 -244 5030 841
INFO:root:2021/05/09 12:40:58 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 25 85 4173 -244 5028 773
INFO:root:Starting logging.py...
INFO:root:2021/05/09 13:46:28 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 43 83 4185 -807 5020 1068
INFO:root:2021/05/09 13:46:29 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 83 4186 -811 4966 853
INFO:root:2021/05/09 13:46:30 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 83 4189 -826 5030 785
INFO:root:2021/05/09 13:46:31 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 83 4185 -807 5028 785
INFO:root:2021/05/09 13:46:32 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 83 4186 -811 5026 721
INFO:root:2021/05/09 13:46:33 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 83 4186 -811 5026 785
INFO:root:2021/05/09 13:46:34 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 83 4187 -816 5028 721
INFO:root:2021/05/09 13:46:35 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 83 4187 -816 5028 785
INFO:root:2021/05/09 13:46:36 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 83 4189 -826 5028 785
INFO:root:2021/05/09 13:46:37 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 83 4186 -811 5030 853
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/09 13:46:37 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 83 4186 -811 5030 853
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/09 13:52:37 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 43 87 4187 -669 5020 841
INFO:root:2021/05/09 13:52:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 43 87 4192 -694 5026 774
INFO:root:2021/05/09 13:52:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 43 87 4188 -674 5030 1068
INFO:root:2021/05/09 13:52:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 43 87 4187 -669 5028 712
INFO:root:2021/05/09 13:52:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 43 87 4187 -669 5023 1153
INFO:root:2021/05/09 13:52:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 43 87 4189 -679 5028 841
INFO:root:2021/05/09 13:52:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 43 87 4188 -674 5028 774
INFO:root:2021/05/09 13:52:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 43 87 4187 -669 5026 913
INFO:root:2021/05/09 13:52:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 43 87 4187 -669 5026 774
INFO:root:2021/05/09 13:52:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 43 87 4189 -679 5028 774
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Starting logging.py...
INFO:root:2021/05/09 14:04:03 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 48 89 4090 -84 5023 1127
INFO:root:2021/05/09 14:04:04 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 48 89 4090 -84 5028 825
INFO:root:2021/05/09 14:04:05 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 48 89 4090 -84 5034 894
INFO:root:2021/05/09 14:04:06 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 48 89 4092 -94 5028 639
INFO:root:2021/05/09 14:04:07 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 48 89 4090 -84 5028 825
INFO:root:2021/05/09 14:04:08 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 48 89 4092 -94 5028 967
INFO:root:2021/05/09 14:04:09 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 48 89 4089 -79 5028 698
INFO:root:2021/05/09 14:04:10 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 48 89 4092 -94 4966 825
INFO:root:2021/05/09 14:04:11 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 48 89 4088 -74 5028 1044
INFO:root:2021/05/09 14:04:12 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 48 89 4092 -94 5028 759
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Loading all 4 CPU cores.
INFO:root:Completed 5 Calculations.
INFO:root:Completed 5 Calculations.
INFO:root:Units calculated during this session:  14
INFO:root:2021/05/09 14:04:12 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 48 84 4092 -94 5028 759
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/09 14:13:04 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 47 83 3833 904 5023 1292
INFO:root:2021/05/09 14:13:05 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 47 83 3894 604 5030 815
INFO:root:2021/05/09 14:13:06 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 47 83 3897 589 5028 750
INFO:root:2021/05/09 14:13:07 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 47 83 3896 594 5028 689
INFO:root:2021/05/09 14:13:08 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 47 83 3873 707 5020 750
INFO:root:2021/05/09 14:13:09 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 47 83 3886 643 5028 815
INFO:root:2021/05/09 14:13:10 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 47 83 3891 619 5028 750
INFO:root:2021/05/09 14:13:11 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 47 83 3888 634 5028 1034
INFO:root:2021/05/09 14:13:12 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 47 83 3890 609 5028 750
INFO:root:2021/05/09 14:13:13 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 47 83 3865 732 5028 750
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/09 14:13:13 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 47 83 3865 732 5028 750
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/09 14:17:37 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 81 3840 801 5023 1080
INFO:root:2021/05/09 14:17:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 81 3882 596 5028 853
INFO:root:2021/05/09 14:17:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 81 3884 586 5030 785
INFO:root:2021/05/09 14:17:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 81 3886 576 5028 1001
INFO:root:2021/05/09 14:17:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 81 3878 615 5028 785
INFO:root:2021/05/09 14:17:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 81 3881 601 4966 1080
INFO:root:2021/05/09 14:17:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 81 3879 610 5028 785
INFO:root:2021/05/09 14:17:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 81 3866 674 5026 785
INFO:root:2021/05/09 14:17:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 81 3878 615 4966 785
INFO:root:2021/05/09 14:17:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 81 3877 620 5026 721
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/09 14:17:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 44 81 3877 620 5026 721
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/09 14:22:37 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 42 80 3899 454 5022 2672
INFO:root:2021/05/09 14:22:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 42 80 3966 127 5028 764
INFO:root:2021/05/09 14:22:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 42 80 3977 73 5030 1140
INFO:root:2021/05/09 14:22:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 42 80 3968 117 5025 832
INFO:root:2021/05/09 14:22:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 42 80 3972 97 5028 1055
INFO:root:2021/05/09 14:22:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 42 80 3968 117 5028 832
INFO:root:2021/05/09 14:22:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 42 80 3970 107 5026 832
INFO:root:2021/05/09 14:22:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 42 80 3909 405 5026 764
INFO:root:2021/05/09 14:22:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 42 80 3965 131 5028 764
INFO:root:2021/05/09 14:22:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 42 80 3969 112 5031 764
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/09 14:22:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 42 80 3969 112 5031 764
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/09 14:27:37 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 41 82 3925 400 5020 964
INFO:root:2021/05/09 14:27:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 41 82 3977 146 5026 889
INFO:root:2021/05/09 14:27:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 41 82 3975 156 5028 764
INFO:root:2021/05/09 14:27:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 42 82 3973 166 5028 1415
INFO:root:2021/05/09 14:27:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 41 82 3961 224 5029 889
INFO:root:2021/05/09 14:27:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 41 82 3986 102 5028 889
INFO:root:2021/05/09 14:27:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'CHARGING_FROM_IN', 'powerInput': 'WEAK', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 41 82 3976 151 5030 692
